trip_id,vehicle_id,date_id,start_time,end_time,start_battery_pct,end_battery_pct,distance_km,avg_speed_kmph,driving_mode,terrain,elevation_gain_m,outside_temp_c,ac_usage,traffic_condition,energy_consumed_kwh,estimated_range_km,actual_range_achieved_km,battery_health_pct_at_trip,distance_km_was_outlier,outside_temp_c_was_imputed,avg_speed_kmph_was_imputed,ac_usage_was_imputed,driving_mode_was_imputed
11852,109,20260823,2026-08-23 07:42:41.964465090,2026-08-23 08:38:22.684686696,86.2,70.2,33.5,36.1,Eco,Flat,19,24.4,True,Light,3.075,171,209,98.36,False,False,False,False,False
11853,109,20260826,2026-08-26 08:11:32.202069503,2026-08-26 08:51:41.763822491,70.2,61.6,16.8,25.1,Eco,Mixed,15,24.2,True,Moderate,1.655,141,195,98.34,False,False,False,False,False
11854,109,20260827,2026-08-27 08:52:54.164222732,2026-08-27 09:49:33.467358620,61.6,49.2,27.1,28.7,Eco,Mixed,18,25.6,False,Moderate,2.383,122,218,98.33,False,False,False,False,False
11855,109,20260829,2026-08-29 07:29:43.578312372,2026-08-29 08:25:20.656964057,93.3,84.9,16.5,17.8,City,Flat,5,26.8,False,Heavy,1.622,189,195,98.31,False,False,False,False,False
11856,109,20260829,2026-08-29 10:52:39.913194507,2026-08-29 11:39:17.210491804,84.9,74.4,23.0,29.6,Eco,Flat,15,28.2,True,Moderate,2.022,172,218,98.31,False,False,False,False,False
11857,109,20260902,2026-09-02 07:47:35.206572366,2026-09-02 09:03:13.778000937,74.4,58.4,35.3,28.0,Eco,Flat,15,23.5,False,Moderate,3.079,145,220,98.28,False,False,False,True,False
11858,109,20260902,2026-09-02 10:50:06.206142847,2026-09-02 11:32:26.393058734,58.4,51.1,15.1,21.4,Eco,Flat,5,19.8,True,Heavy,1.401,111,207,98.28,False,False,False,False,False
11859,109,20260904,2026-09-04 06:38:55.601194002,2026-09-04 07:20:33.560377675,76.5,70.1,13.6,19.6,Eco,Flat,3,19.7,False,Heavy,1.225,144,213,98.27,False,False,False,False,False
11860,109,20260905,2026-09-05 09:51:09.997161853,2026-09-05 10:19:39.731675127,70.1,60.1,16.1,33.9,Sport,Flat,6,21.1,False,Heavy,1.926,139,160,98.26,False,False,False,False,False
11861,109,20260906,2026-09-06 08:07:11.892107550,2026-09-06 09:23:56.892107550,60.1,40.6,30.7,24.0,City,Hilly,146,23.6,True,Light,3.735,119,158,98.25,False,False,False,False,False
11862,109,20260907,2026-09-07 08:41:13.162582573,2026-09-07 09:51:34.849329560,40.6,23.8,29.2,24.9,City,Mixed,17,21.8,True,Moderate,3.219,78,174,98.25,False,False,False,False,False
11863,109,20260907,2026-09-07 12:07:28.140774840,2026-09-07 13:10:33.121011994,23.8,10.4,26.6,25.3,Eco,Mixed,82,23.3,True,Moderate,2.58,46,198,98.24,False,False,False,False,False
11864,109,20260908,2026-09-08 06:55:38.276605759,2026-09-08 07:19:10.471727710,84.6,70.2,19.3,49.2,Sport,Hilly,30,23.7,False,Light,2.764,173,134,98.24,False,False,False,False,False
11865,109,20260911,2026-09-11 07:07:00.789621888,2026-09-11 07:30:40.890124400,70.2,63.6,15.7,39.8,Eco,Flat,7,24.4,False,Light,1.267,139,238,98.21,False,False,False,False,False
11866,109,20260912,2026-09-12 09:23:55.159297317,2026-09-12 11:06:31.372315068,63.6,47.2,28.9,16.9,Eco,Hilly,69,21.3,False,Heavy,3.14,124,177,98.21,False,False,False,False,False
11867,109,20260914,2026-09-14 08:26:52.004000439,2026-09-14 09:00:45.902305523,76.5,71.3,10.0,17.7,Eco,Mixed,6,19.9,False,Heavy,0.995,144,193,98.19,False,False,False,False,False
11868,109,20260914,2026-09-14 10:03:25.956100245,2026-09-14 10:15:39.289433578,71.3,68.8,4.4,21.6,City,Mixed,9,21.5,False,Moderate,0.471,137,179,98.19,False,False,False,False,False
11869,109,20260916,2026-09-16 09:29:57.939642315,2026-09-16 10:05:43.145121767,68.8,60.9,17.4,29.2,Eco,Flat,17,20.0,False,Moderate,1.518,134,220,98.18,False,False,False,False,False
11870,109,20260916,2026-09-16 12:58:27.835481959,2026-09-16 13:48:41.575939974,60.9,46.5,32.9,39.3,Eco,Flat,17,21.7,False,Light,2.759,120,229,98.18,False,False,False,False,False
11871,109,20260919,2026-09-19 07:43:56.167332693,2026-09-19 08:29:52.211288736,86.4,76.7,20.9,27.3,Eco,Flat,22,20.2,False,Moderate,1.853,172,217,98.15,False,False,False,False,False
11872,110,20260324,2026-03-24 09:13:30.347250493,2026-03-24 09:53:39.796069390,100.0,94.9,17.0,25.4,City,Flat,8,27.3,False,Moderate,2.3,334,333,96.62,False,False,False,False,False
11873,110,20260325,2026-03-25 07:36:52.128882260,2026-03-25 08:20:14.898965362,94.9,87.9,26.1,36.1,Eco,Mixed,49,24.3,False,Light,3.135,328,375,96.61,False,False,False,False,False
11874,110,20260326,2026-03-26 08:46:17.906851952,2026-03-26 09:28:38.375079376,87.9,81.8,21.1,29.9,City,Mixed,48,26.4,False,Light,2.756,286,345,96.6,False,False,False,False,False
11875,110,20260327,2026-03-27 07:13:28.119739438,2026-03-27 08:07:56.131266815,81.8,74.1,31.5,34.7,Eco,Flat,12,27.0,False,Light,3.472,288,408,96.59,False,False,False,False,False
11876,110,20260327,2026-03-27 09:55:16.987743899,2026-03-27 10:32:52.409430645,74.1,69.2,15.6,24.9,City,Flat,13,26.0,True,Moderate,2.199,247,319,96.59,False,False,False,False,False
11877,110,20260327,2026-03-27 11:24:06.816118149,2026-03-27 12:04:22.923500699,69.2,63.5,20.0,29.8,Eco,Flat,18,23.4,True,Moderate,2.571,246,350,96.59,False,False,False,False,False
11878,110,20260327,2026-03-27 14:09:51.591437270,2026-03-27 14:53:41.486174112,63.5,50.7,34.7,47.5,Sport,Flat,25,26.9,True,Moderate,5.754,220,271,96.59,False,False,False,False,False
11879,110,20260329,2026-03-29 08:49:27.638792719,2026-03-29 10:47:01.974052834,79.4,68.7,33.9,17.3,City,Flat,15,23.1,False,Heavy,4.799,273,318,96.58,False,False,False,False,False
11880,110,20260330,2026-03-30 06:34:49.950511418,2026-03-30 08:35:36.703758171,68.7,58.3,31.0,15.4,City,Mixed,105,24.9,True,Heavy,4.696,240,297,96.57,False,False,False,False,False
11881,110,20260330,2026-03-30 09:03:08.043524650,2026-03-30 09:50:54.062942125,58.3,51.6,24.6,30.9,City,Flat,24,26.6,False,Light,2.997,201,369,96.57,False,False,False,False,False
11882,110,20260331,2026-03-31 07:06:31.140405513,2026-03-31 07:36:20.970913987,78.5,75.7,8.8,17.7,City,Mixed,31,24.7,False,Heavy,1.247,270,318,96.56,False,False,False,False,False
11883,110,20260401,2026-04-01 09:53:38.725075207,2026-04-01 10:51:05.533585845,75.7,67.2,27.0,28.2,City,Mixed,69,28.2,True,Light,3.829,252,317,96.55,False,False,False,False,False
11884,110,20260401,2026-04-01 12:43:39.084404760,2026-04-01 12:57:38.610096459,67.2,65.2,5.9,25.3,City,Mixed,20,25.0,False,Moderate,0.911,235,291,96.55,False,False,False,True,False
11885,110,20260403,2026-04-03 09:50:01.494433247,2026-04-03 10:20:38.883157282,65.2,59.8,17.2,33.7,City,Flat,8,25.1,True,Light,2.413,211,321,96.54,False,False,False,False,False
11886,110,20260404,2026-04-04 08:50:49.353270646,2026-04-04 08:57:32.037834404,86.5,84.6,5.0,44.7,Sport,Flat,2,28.4,True,Moderate,0.848,287,265,96.53,False,False,False,False,False
11887,110,20260404,2026-04-04 09:22:48.835574201,2026-04-04 10:30:35.502240867,84.6,77.0,30.5,27.0,Eco,Flat,29,25.1,False,Moderate,3.437,277,399,96.53,False,False,False,False,False
11888,110,20260405,2026-04-05 07:54:07.542957962,2026-04-05 09:15:28.898890165,77.0,67.4,32.0,23.6,City,Flat,7,28.3,True,Moderate,4.336,271,332,96.52,False,False,False,False,False
11889,110,20260405,2026-04-05 12:14:59.357966268,2026-04-05 12:29:59.357966268,67.4,66.0,4.4,17.6,City,Flat,2,27.1,False,Heavy,0.609,230,325,96.52,False,False,False,False,False
11890,110,20260405,2026-04-05 14:31:12.834196215,2026-04-05 14:59:57.203944114,66.0,62.2,11.4,23.8,City,Mixed,22,28.3,True,Moderate,1.711,224,300,96.52,False,False,False,False,False
11891,110,20260406,2026-04-06 09:33:59.480065178,2026-04-06 09:45:23.200995410,62.2,60.6,4.9,25.8,City,Flat,1,27.3,True,Moderate,0.717,214,308,96.51,False,False,False,False,False
11892,110,20260408,2026-04-08 08:10:56.928939681,2026-04-08 10:11:19.570449114,60.6,49.7,31.9,15.9,City,Mixed,82,28.4,True,Heavy,4.886,195,294,96.5,False,False,False,False,False
11893,110,20260411,2026-04-11 07:40:01.282091770,2026-04-11 07:55:24.658715146,77.1,74.8,7.9,30.8,City,Mixed,7,25.5,False,Light,1.032,271,344,96.48,False,False,False,False,False
11894,110,20260413,2026-04-13 07:33:36.655664691,2026-04-13 08:13:18.610551909,74.8,69.5,17.6,26.6,Eco,Mixed,16,28.2,True,Moderate,2.375,244,333,96.46,False,False,False,False,False
11895,110,20260413,2026-04-13 10:44:35.900866044,2026-04-13 11:53:01.846811989,69.5,62.7,21.1,18.5,City,Flat,21,29.6,True,Heavy,3.074,245,309,96.46,False,False,False,False,False
11896,110,20260414,2026-04-14 08:48:59.708322171,2026-04-14 09:21:19.895238058,62.7,57.7,17.3,25.3,City,Flat,18,25.8,True,Light,2.255,222,345,96.45,False,False,True,False,False
11897,110,20260415,2026-04-15 06:22:33.135914442,2026-04-15 07:42:06.350200156,89.8,80.8,29.7,22.4,City,Mixed,113,26.2,False,Moderate,4.044,318,330,96.44,False,False,False,False,False
11898,110,20260416,2026-04-16 08:52:48.644471726,2026-04-16 09:23:10.866693948,80.8,76.0,16.4,32.4,City,Flat,7,25.5,True,Light,2.169,261,340,96.44,False,False,False,False,False
11899,110,20260416,2026-04-16 11:17:03.293461621,2026-04-16 12:06:31.098339669,76.0,71.2,16.9,20.5,Eco,Flat,12,26.0,True,Heavy,2.163,254,352,96.44,False,False,False,False,False
11900,110,20260417,2026-04-17 08:48:23.491377515,2026-04-17 09:11:01.981943552,71.2,69.1,6.0,15.9,City,Mixed,20,25.8,True,Heavy,0.965,233,280,96.43,False,False,False,False,False
11901,110,20260418,2026-04-18 07:04:24.844135485,2026-04-18 07:41:43.046382676,69.1,64.6,16.6,26.7,Eco,Flat,13,29.1,True,Moderate,2.045,243,365,96.42,False,False,False,False,False
11902,110,20260420,2026-04-20 08:05:35.162700944,2026-04-20 09:01:02.997752490,64.6,57.1,26.9,29.1,Eco,Flat,23,26.1,True,Moderate,3.378,225,358,96.41,False,True,False,False,False
11903,110,20260421,2026-04-21 09:04:41.591583342,2026-04-21 09:16:36.823371421,94.7,93.1,6.0,30.2,Eco,Flat,1,28.6,True,Moderate,0.716,328,377,96.4,False,False,False,False,False
11904,110,20260422,2026-04-22 06:39:34.776214786,2026-04-22 07:58:17.976214785,93.1,83.3,32.8,25.0,City,Flat,20,26.7,False,Moderate,4.417,311,334,96.39,False,False,False,False,False
11905,110,20260423,2026-04-23 08:55:49.035464617,2026-04-23 09:40:44.770061773,83.3,77.6,15.8,21.1,City,Hilly,149,25.8,False,Moderate,2.58,270,276,96.38,False,False,False,False,False
11906,110,20260424,2026-04-24 06:47:12.274825821,2026-04-24 08:03:35.995756053,77.6,70.3,21.9,17.2,City,Flat,6,24.9,True,Heavy,3.294,264,299,96.38,False,False,False,False,False
11907,110,20260425,2026-04-25 06:08:31.512481274,2026-04-25 06:39:43.958301707,70.3,65.1,16.8,32.3,City,Flat,18,29.0,True,Light,2.362,235,320,96.37,False,False,False,False,True
11908,110,20260425,2026-04-25 07:51:00.636593116,2026-04-25 08:04:40.889757672,65.1,61.3,10.8,47.4,Sport,Flat,8,24.9,False,Moderate,1.726,217,282,96.37,False,False,False,False,False
11909,110,20260426,2026-04-26 06:20:58.127945819,2026-04-26 07:55:17.921760251,61.3,52.3,30.5,19.4,City,Flat,18,26.8,False,Heavy,4.045,210,339,96.36,False,False,False,False,False
11910,110,20260426,2026-04-26 08:59:26.861717874,2026-04-26 09:53:05.974345860,52.3,41.9,26.2,29.3,Sport,Mixed,14,27.5,False,Heavy,4.679,172,252,96.36,False,False,False,False,False
11911,110,20260427,2026-04-27 08:58:23.739209311,2026-04-27 09:12:45.711040296,98.4,96.9,5.1,21.3,Eco,Flat,3,29.1,True,Heavy,0.657,341,349,96.35,False,False,False,False,False
11912,110,20260428,2026-04-28 06:24:49.301819024,2026-04-28 07:02:04.595936671,96.9,91.0,19.0,30.6,City,Mixed,30,26.1,False,Light,2.644,324,323,96.34,False,False,False,False,False
11913,110,20260430,2026-04-30 06:54:50.598498413,2026-04-30 07:17:54.382282196,91.0,87.7,12.8,33.3,Eco,Mixed,41,27.2,False,Light,1.464,292,393,96.33,False,False,False,False,False
11914,110,20260501,2026-05-01 08:16:50.608663294,2026-05-01 09:17:14.769737119,87.7,82.1,15.0,14.9,City,Hilly,71,28.0,False,Heavy,2.502,286,270,96.32,False,False,False,False,False
11915,110,20260501,2026-05-01 11:31:11.519729995,2026-05-01 12:30:20.383366358,82.1,72.4,34.7,35.2,City,Flat,27,28.2,False,Light,4.372,267,357,96.32,False,False,False,False,False
11916,110,20260502,2026-05-02 07:07:45.617055335,2026-05-02 07:58:04.514693130,72.4,66.1,21.3,25.4,Eco,Mixed,69,25.6,True,Moderate,2.853,248,336,96.31,False,False,False,False,False
11917,110,20260504,2026-05-04 09:29:15.545283983,2026-05-04 10:06:59.462809756,66.1,62.5,12.2,19.4,City,Flat,10,29.0,False,Heavy,1.635,222,336,96.3,False,False,False,False,False
11918,110,20260506,2026-05-06 07:33:34.220636723,2026-05-06 08:05:45.927953796,62.5,58.0,13.2,24.6,City,Mixed,34,27.8,True,Moderate,2.008,202,296,96.28,False,False,False,False,False
11919,110,20260506,2026-05-06 08:31:28.524424488,2026-05-06 08:46:13.770326127,58.0,56.2,4.5,18.3,City,Hilly,16,29.7,True,Moderate,0.807,192,251,96.28,False,False,False,False,False
11920,110,20260506,2026-05-06 11:26:03.359850463,2026-05-06 11:56:21.541668644,56.2,53.3,10.0,19.8,Eco,Flat,5,29.4,True,Heavy,1.302,181,346,96.28,False,False,False,False,False
11921,110,20260506,2026-05-06 12:37:44.468333820,2026-05-06 12:54:05.728981179,53.3,47.3,16.0,58.7,Sport,Flat,10,26.7,True,Light,2.686,173,268,96.28,False,False,False,False,False
11922,110,20260506,2026-05-06 13:45:23.201853000,2026-05-06 14:14:11.836214233,47.3,38.7,21.8,45.4,Sport,Flat,12,26.8,True,Moderate,3.855,159,254,96.28,False,False,False,False,False
11923,110,20260507,2026-05-07 07:32:20.337361827,2026-05-07 08:40:44.337361826,75.4,66.2,28.5,25.0,City,Flat,31,26.2,True,Moderate,4.134,249,310,96.27,False,False,False,False,False
11924,110,20260509,2026-05-09 08:36:36.393530168,2026-05-09 09:18:52.757166531,66.2,60.9,18.6,26.4,City,Flat,3,29.0,False,Moderate,2.378,233,352,96.26,False,False,False,False,False
11925,110,20260509,2026-05-09 10:19:03.265731780,2026-05-09 12:14:57.811186325,60.9,50.2,34.0,17.6,City,Mixed,55,26.1,False,Heavy,4.81,207,318,96.26,False,True,False,False,False
11926,110,20260512,2026-05-12 06:15:12.688675697,2026-05-12 07:29:36.103309843,87.2,78.2,30.5,24.6,Eco,Mixed,115,28.7,True,Moderate,4.035,287,340,96.24,False,False,False,False,False
11927,110,20260512,2026-05-12 07:50:01.728129505,2026-05-12 08:47:14.771607765,78.2,68.1,32.9,34.5,City,Flat,24,30.5,True,Light,4.548,275,326,96.24,False,False,False,False,False
11928,110,20260513,2026-05-13 09:15:15.183388958,2026-05-13 10:29:50.859064633,68.1,58.3,27.6,22.2,City,Mixed,23,30.1,True,Moderate,4.393,226,283,96.23,False,False,False,False,False
11929,110,20260514,2026-05-14 08:29:43.707828324,2026-05-14 09:22:16.899317685,75.6,69.1,24.7,28.2,Eco,Flat,19,27.0,True,Moderate,2.917,265,381,96.22,False,False,False,False,False
11930,110,20260514,2026-05-14 12:20:56.953956351,2026-05-14 13:06:34.453956351,69.1,63.2,21.9,28.8,Eco,Flat,15,30.3,True,Moderate,2.668,226,369,96.22,False,False,False,False,False
11931,110,20260514,2026-05-14 13:28:47.729070007,2026-05-14 14:02:16.150122638,63.2,59.6,10.6,19.0,City,Flat,12,29.4,True,Heavy,1.635,205,292,96.22,False,False,False,False,False
11932,110,20260514,2026-05-14 16:33:09.898779421,2026-05-14 17:36:28.323976271,59.6,51.5,26.8,25.4,City,Flat,5,27.8,False,Moderate,3.637,197,332,96.22,False,False,False,False,False
11933,110,20260514,2026-05-14 18:20:44.271746173,2026-05-14 19:26:44.271746172,51.5,45.1,20.9,19.0,City,Flat,5,26.1,False,Heavy,2.897,181,325,96.22,False,False,False,False,False
11934,110,20260515,2026-05-15 08:41:34.693440138,2026-05-15 09:10:27.612694796,80.2,73.9,15.5,32.2,Sport,Mixed,14,27.8,False,Heavy,2.815,264,248,96.21,False,False,False,False,False
11935,110,20260515,2026-05-15 11:14:05.291753733,2026-05-15 12:07:50.291753733,73.9,67.1,25.8,28.8,Eco,Flat,11,29.5,True,Moderate,3.043,258,382,96.21,False,False,False,False,False
11936,110,20260516,2026-05-16 08:30:47.246630980,2026-05-16 09:17:25.428449161,67.1,61.2,17.1,22.0,City,Mixed,42,30.0,True,Moderate,2.662,234,289,96.2,False,False,False,False,False
11937,110,20260516,2026-05-16 10:01:41.820402879,2026-05-16 10:50:48.218097403,61.2,52.6,28.4,34.7,City,Flat,21,30.4,True,Light,3.869,215,330,96.2,False,False,False,False,False
11938,110,20260516,2026-05-16 13:42:38.699187336,2026-05-16 14:07:21.797778885,52.6,49.4,11.7,28.4,Eco,Mixed,31,25.8,False,Moderate,1.438,183,366,96.2,False,False,False,False,False
11939,110,20260518,2026-05-18 06:40:17.352031757,2026-05-18 06:49:25.411733249,93.9,91.9,5.1,33.5,Sport,Flat,1,28.1,True,Heavy,0.907,310,253,96.18,False,False,False,False,False
11940,110,20260520,2026-05-20 09:37:47.608199560,2026-05-20 10:02:50.520820919,91.9,88.3,12.9,30.9,Eco,Flat,6,29.4,True,Moderate,1.634,324,355,96.17,False,False,False,False,False
11941,110,20260521,2026-05-21 09:54:55.036904443,2026-05-21 10:22:43.329587369,88.3,77.6,22.8,49.2,Sport,Hilly,104,27.1,True,Light,4.834,292,212,96.16,False,False,False,False,False
11942,110,20260521,2026-05-21 12:47:40.351897942,2026-05-21 14:20:28.351897942,77.6,66.9,34.8,22.5,City,Mixed,20,27.3,False,Moderate,4.818,251,325,96.16,False,False,False,False,False
11943,110,20260521,2026-05-21 16:20:31.673686531,2026-05-21 18:02:29.320745354,66.9,58.1,26.0,15.3,City,Mixed,78,26.2,False,Heavy,3.982,225,294,96.16,False,False,False,False,False
11944,110,20260522,2026-05-22 06:00:24.503991187,2026-05-22 06:46:49.409651564,99.2,93.7,16.4,21.2,Eco,Hilly,88,28.8,True,Moderate,2.458,321,300,96.15,False,False,False,False,False
11945,110,20260522,2026-05-22 09:34:05.542031201,2026-05-22 10:40:11.643726116,93.7,87.4,19.5,17.7,City,Flat,14,30.3,True,Heavy,2.841,319,309,96.15,False,False,False,False,False
11946,110,20260524,2026-05-24 09:30:47.209438113,2026-05-24 10:54:41.355779576,87.4,77.1,34.4,24.6,City,Flat,35,30.1,True,Moderate,4.631,302,334,96.14,False,False,False,False,False
11947,110,20260524,2026-05-24 13:24:28.100096450,2026-05-24 13:55:38.064760760,77.1,73.1,14.7,28.3,Eco,Flat,9,30.0,True,Moderate,1.806,260,366,96.14,False,False,False,False,False
11948,110,20260524,2026-05-24 16:44:57.406255386,2026-05-24 17:29:45.406255386,73.1,67.4,22.4,30.0,Eco,Flat,14,27.0,False,Moderate,2.546,241,396,96.14,False,False,False,False,False
11949,110,20260525,2026-05-25 08:09:08.254344037,2026-05-25 08:39:02.503545314,67.4,61.3,15.6,31.3,Sport,Mixed,54,26.8,False,Heavy,2.765,232,254,96.13,False,False,False,False,False
11950,110,20260527,2026-05-27 09:08:51.848740390,2026-05-27 09:37:30.030558571,61.3,56.7,14.7,30.8,City,Mixed,36,30.1,True,Light,2.058,204,321,96.11,False,False,False,False,False
11951,110,20260528,2026-05-28 06:23:17.710287217,2026-05-28 07:29:57.710287217,86.2,79.3,20.0,18.0,City,Flat,19,25.8,True,Heavy,3.083,285,292,96.11,False,False,False,False,False
11952,110,20260528,2026-05-28 09:04:24.215311930,2026-05-28 09:14:21.898709613,79.3,78.0,4.3,25.9,City,Flat,1,26.8,False,Moderate,0.574,256,337,96.11,False,False,False,False,False
11953,110,20260529,2026-05-29 09:06:44.233788767,2026-05-29 09:36:54.289654688,78.0,75.2,9.0,17.9,City,Flat,2,28.6,True,Heavy,1.278,264,317,96.1,False,False,False,False,False
11954,110,20260529,2026-05-29 12:32:25.864873034,2026-05-29 13:50:03.596831796,75.2,66.6,25.1,19.4,City,Hilly,78,27.0,False,Moderate,3.882,248,291,96.1,False,False,False,False,False
11955,110,20260530,2026-05-30 06:26:52.849236424,2026-05-30 07:06:03.595505080,66.6,61.1,17.5,26.8,City,Flat,17,28.6,True,Moderate,2.479,218,318,96.09,False,False,False,False,False
11956,110,20260601,2026-06-01 06:54:36.119717384,2026-06-01 07:02:20.635846416,61.1,59.9,4.0,31.0,City,Mixed,15,26.3,False,Light,0.537,207,335,96.08,False,False,False,False,False
11957,110,20260602,2026-06-02 07:19:49.685576616,2026-06-02 08:32:24.270729454,82.4,73.5,27.7,22.9,City,Mixed,44,26.3,False,Moderate,3.999,281,312,96.07,False,False,False,False,True
11958,110,20260602,2026-06-02 10:51:58.380917361,2026-06-02 12:08:28.022351623,73.5,64.2,32.0,25.1,City,Flat,5,27.3,False,Moderate,4.178,245,345,96.07,False,False,False,False,False
11959,110,20260602,2026-06-02 14:52:20.062959859,2026-06-02 16:01:30.062959858,64.2,56.5,24.9,21.6,City,Mixed,35,25.8,False,Moderate,3.467,214,323,96.07,False,False,False,False,False
11960,110,20260602,2026-06-02 17:03:29.970672283,2026-06-02 18:34:44.526885300,56.5,47.7,25.7,16.9,City,Mixed,19,27.6,False,Heavy,3.97,187,291,96.07,False,False,False,False,False
11961,110,20260603,2026-06-03 08:29:27.617057916,2026-06-03 08:47:23.135730115,47.7,45.2,7.2,24.1,City,Mixed,26,25.7,True,Moderate,1.119,167,290,96.06,False,False,False,False,False
11962,110,20260606,2026-06-06 09:36:57.058784440,2026-06-06 09:58:19.501532531,82.8,79.0,14.0,39.3,Eco,Flat,5,28.3,True,Light,1.719,266,366,96.04,False,False,False,False,False
11963,110,20260606,2026-06-06 10:47:40.030948252,2026-06-06 11:10:33.943991730,79.0,76.9,7.9,20.7,Eco,Flat,7,25.0,False,Heavy,0.965,273,368,96.04,False,False,False,False,False
11964,110,20260606,2026-06-06 13:37:17.272579201,2026-06-06 14:06:41.510989797,76.9,73.1,14.8,30.2,Eco,Flat,14,25.2,False,Moderate,1.708,247,390,96.04,False,False,False,False,False
11965,110,20260607,2026-06-07 06:37:52.347071051,2026-06-07 07:15:56.962455666,73.1,68.4,16.5,26.0,City,Flat,9,25.9,False,Moderate,2.097,255,354,96.03,False,False,False,False,False
11966,110,20260608,2026-06-08 09:50:48.102471375,2026-06-08 10:34:22.115210228,68.4,56.9,34.2,47.1,Sport,Flat,38,25.8,False,Moderate,5.191,237,296,96.02,False,False,False,False,False
11967,110,20260610,2026-06-10 06:20:32.029688304,2026-06-10 06:38:30.510700962,88.4,86.4,7.1,23.7,City,Flat,5,26.4,False,Moderate,0.916,307,349,96.01,False,False,False,False,False
