charging_id,vehicle_id,station_id,date_id,start_time,end_time,start_battery_pct,end_battery_pct,energy_added_kwh,charging_power_kw,charging_time_min,wait_time_min,charging_cost_inr,charging_success,connector_used,energy_added_was_outlier,wait_time_min_was_imputed,charging_cost_inr_was_imputed
922,180,57,20260816,2026-08-16 11:15:20.224463547,2026-08-16 11:46:20.224463547,17.0,78.3,17.151,35.32,31,1.0,343.02,True,CCS2,False,False,False
923,180,176,20260830,2026-08-30 10:48:56.948921159,2026-08-30 11:19:56.948921159,21.7,80.5,16.822,34.24,31,6.0,319.62,True,CCS2,False,False,False
924,180,115,20260913,2026-09-13 10:26:25.617622875,2026-09-13 10:50:25.617622875,16.1,77.7,17.06,44.86,24,4.0,392.38,True,CCS2,False,False,False
925,180,106,20260915,2026-09-15 07:01:06.368256460,2026-09-15 10:31:06.368256460,8.6,99.3,26.622,6.9,210,1.0,332.77,True,TYPE 2,False,False,False
926,181,101,20260611,2026-06-11 18:23:43.592342098,2026-06-11 19:05:43.592342098,29.3,80.4,16.23,24.43,42,3.0,373.29,True,CCS2,False,False,False
927,182,102,20260325,2026-03-25 14:17:19.896271528,2026-03-25 14:55:19.896271528,19.6,72.5,14.084,22.33,38,13.0,356.33,True,CCS2,False,False,False
928,182,38,20260328,2026-03-28 17:30:42.265896209,2026-03-28 18:24:42.265896209,5.0,71.4,17.985,18.52,54,17.0,377.69,True,CCS2,False,False,False
929,182,143,20260331,2026-03-31 13:48:40.048431919,2026-03-31 14:41:40.048431919,17.7,74.4,14.392,16.83,53,11.0,340.37,True,CCS2,False,False,False
930,182,121,20260408,2026-04-08 15:40:28.105844137,2026-04-08 18:44:28.105844137,5.0,92.6,22.415,6.9,184,10.0,235.36,True,TYPE 2,False,False,False
931,182,127,20260410,2026-04-10 15:11:58.166678073,2026-04-10 16:15:58.166678073,5.0,83.7,20.497,18.49,64,8.0,399.69,True,CCS2,False,False,False
932,182,10,20260413,2026-04-13 10:56:07.315219199,2026-04-13 11:44:07.315219199,5.0,71.3,17.23,22.08,48,19.0,361.83,True,CCS2,False,False,False
933,182,10,20260413,2026-04-13 18:03:38.736405151,2026-04-13 19:04:38.736405151,7.2,84.0,19.549,19.65,61,15.0,410.53,True,CCS2,False,False,False
934,182,46,20260418,2026-04-18 12:01:18.869061242,2026-04-18 12:57:18.869061242,5.0,70.4,16.945,17.34,56,17.0,338.9,True,CCS2,False,False,False
935,182,1,20260503,2026-05-03 16:17:31.695133671,2026-05-03 17:12:31.695133671,5.0,80.5,19.82,21.28,55,10.0,416.22,True,CCS2,False,False,False
936,182,143,20260510,2026-05-10 15:12:06.299288077,2026-05-10 16:08:06.299288077,5.0,75.4,18.457,19.21,56,9.0,396.83,True,CCS2,False,False,False
937,182,181,20260512,2026-05-12 15:28:36.854428392,2026-05-12 18:29:36.854428392,15.6,97.6,21.146,6.65,181,16.0,222.03,True,TYPE 2,False,False,False
938,182,26,20260519,2026-05-19 15:20:16.202877585,2026-05-19 18:22:16.202877585,9.1,94.2,22.497,6.79,182,15.0,247.47,True,TYPE 2,False,False,False
939,182,109,20260522,2026-05-22 10:51:41.205153924,2026-05-22 11:44:41.205153924,5.0,72.3,17.803,19.62,53,14.0,450.42,True,CCS2,False,False,False
940,182,21,20260522,2026-05-22 15:01:25.879863128,2026-05-22 16:05:25.879863128,5.0,82.0,19.939,18.22,64,15.0,418.72,True,CCS2,False,False,False
941,182,10,20260607,2026-06-07 14:20:40.652381916,2026-06-07 15:17:40.652381916,5.0,75.1,18.9,18.58,57,11.0,436.59,True,CCS2,False,False,False
942,182,21,20260610,2026-06-10 12:10:53.853657371,2026-06-10 12:57:53.853657371,5.0,74.4,18.343,21.91,47,8.0,423.72,True,CCS2,False,False,False
943,182,109,20260618,2026-06-18 13:56:01.667324542,2026-06-18 14:59:01.667324542,5.0,77.1,18.549,17.39,63,12.0,426.63,True,CCS2,False,False,False
944,182,143,20260622,2026-06-22 12:54:56.358181564,2026-06-22 13:47:56.358181564,5.0,81.5,20.074,21.69,53,16.0,431.59,True,CCS2,False,False,False
945,182,73,20260701,2026-07-01 15:12:14.856726461,2026-07-01 18:15:14.856726461,5.0,90.6,22.611,6.95,183,9.0,226.11,True,TYPE 2,False,False,False
946,182,181,20260714,2026-07-14 10:40:29.300406163,2026-07-14 13:46:29.300406163,5.0,88.2,22.288,6.61,186,15.0,234.02,True,TYPE 2,False,False,False
947,182,104,20260723,2026-07-23 13:18:52.686503992,2026-07-23 14:10:52.686503992,5.0,71.3,17.257,20.08,52,13.0,396.91,True,CCS2,False,False,False
948,182,109,20260728,2026-07-28 20:06:23.219922376,2026-07-28 21:04:23.219922376,5.0,80.4,19.586,19.61,58,16.0,450.48,True,CCS2,False,False,False
949,182,127,20260814,2026-08-14 10:54:11.418152114,2026-08-14 11:48:11.418152114,18.6,79.9,16.243,17.41,54,12.0,316.74,True,CCS2,False,False,False
950,182,102,20260909,2026-09-09 20:15:49.234107500,2026-09-09 21:16:49.234107500,5.0,84.5,21.402,20.08,61,19.0,492.25,True,CCS2,False,False,False
951,183,166,20260624,2026-06-24 08:17:59.019628543,2026-06-24 11:27:59.019628543,24.4,97.2,24.224,6.98,190,4.0,346.4,True,TYPE 2,False,False,False
952,183,135,20260721,2026-07-21 16:41:28.416988755,2026-07-21 20:32:28.416988755,13.8,98.0,27.023,6.62,231,9.0,310.76,True,TYPE 2,False,False,False
953,183,176,20260912,2026-09-12 13:19:37.757401042,2026-09-12 13:58:37.757401042,29.2,70.9,13.635,22.04,39,4.0,259.06,True,CCS2,False,False,False
954,184,157,20260418,2026-04-18 15:34:54.514082815,2026-04-18 16:09:54.514082815,19.1,70.2,12.987,21.89,35,6.0,311.69,True,CCS2,False,False,False
955,184,125,20260709,2026-07-09 15:40:10.777274328,2026-07-09 16:36:10.777274328,13.2,82.4,17.627,18.57,56,4.0,343.73,True,CCS2,False,False,False
956,185,60,20260404,2026-04-04 10:56:48.891930597,2026-04-04 12:28:48.891930597,5.0,78.4,32.354,20.04,92,9.0,647.08,True,CCS2,False,False,False
957,185,34,20260427,2026-04-27 11:36:48.959414923,2026-04-27 20:29:48.959414923,27.2,92.9,27.743,2.98,533,12.0,305.17,True,TYPE 2,False,False,False
958,185,131,20260528,2026-05-28 18:02:26.239059134,2026-05-28 18:42:26.239059134,24.5,76.5,23.161,32.8,40,8.0,379.48,True,CCS2,False,False,True
959,185,180,20260530,2026-05-30 11:25:49.234866651,2026-05-30 12:09:49.234866651,5.0,75.7,30.065,42.33,44,14.0,601.3,True,CCS2,False,False,False
960,185,76,20260605,2026-06-05 11:05:41.225264686,2026-06-05 11:45:41.225264686,22.2,82.2,26.508,40.46,40,16.0,530.16,True,CCS2,False,False,False
961,185,180,20260616,2026-06-16 14:52:04.575931375,2026-06-16 15:25:04.575931375,18.6,70.7,22.683,44.01,33,9.0,453.66,True,CCS2,False,False,False
962,185,82,20260731,2026-07-31 13:32:33.473656782,2026-07-31 23:47:33.473656782,19.7,99.4,34.101,3.13,615,19.0,409.21,True,TYPE 2,False,False,False
963,185,180,20260812,2026-08-12 12:29:38.088893028,2026-08-12 12:56:38.088893028,26.7,70.0,19.51,43.9,27,11.0,390.2,True,CCS2,False,False,False
964,185,177,20260823,2026-08-23 15:33:29.667650893,2026-08-23 20:52:29.667650893,5.0,94.8,38.606,6.84,319,13.0,405.36,True,TYPE 2,False,False,False
965,185,14,20260902,2026-09-02 17:00:39.866561446,2026-09-02 21:47:39.866561446,5.0,86.4,36.627,6.85,287,13.0,402.9,True,TYPE 2,False,False,False
966,186,56,20260423,2026-04-23 11:40:24.042349568,2026-04-23 17:32:24.042349568,27.5,85.1,18.948,2.99,352,6.0,189.48,True,TYPE 2,False,False,False
967,186,56,20260506,2026-05-06 10:33:09.778359682,2026-05-06 16:47:09.778359682,22.1,85.0,21.123,3.04,374,6.0,211.23,True,TYPE 2,False,False,False
968,186,106,20260508,2026-05-08 12:48:56.797560041,2026-05-08 16:39:56.797560041,5.0,92.6,28.147,6.94,231,8.0,351.84,True,TYPE 2,False,False,False
969,186,178,20260522,2026-05-22 08:32:22.669415657,2026-05-22 17:09:22.669415657,10.3,99.5,28.476,3.13,517,5.0,299.0,True,TYPE 2,False,False,False
970,186,132,20260529,2026-05-29 12:43:12.567529846,2026-05-29 13:44:12.567529846,12.4,84.3,23.629,22.57,61,8.0,460.77,True,CCS2,False,False,False
971,186,176,20260603,2026-06-03 12:46:52.674182602,2026-06-03 13:27:52.674182602,22.8,72.5,16.576,24.09,41,4.0,314.94,True,CCS2,False,False,False
972,186,168,20260618,2026-06-18 14:44:47.782711648,2026-06-18 22:16:47.782711648,16.4,93.8,24.82,3.12,452,7.0,248.2,True,TYPE 2,False,False,False
973,186,106,20260707,2026-07-07 10:41:14.324655646,2026-07-07 14:30:14.324655646,5.0,88.4,28.05,6.62,229,3.0,350.62,True,TYPE 2,False,False,False
974,186,134,20260709,2026-07-09 09:20:27.137831524,2026-07-09 12:55:27.137831524,5.8,87.5,27.634,6.94,215,3.0,317.79,True,TYPE 2,False,False,False
975,186,168,20260718,2026-07-18 14:24:01.796455358,2026-07-18 23:15:01.796455358,5.0,97.3,31.311,3.15,531,5.0,313.11,True,TYPE 2,False,False,False
976,186,94,20260724,2026-07-24 09:35:45.455732672,2026-07-24 10:09:45.455732672,27.1,72.0,15.255,25.58,34,7.0,369.17,True,CCS2,False,False,False
977,186,168,20260729,2026-07-29 11:16:52.761682709,2026-07-29 17:53:52.761682709,17.1,86.2,22.631,3.16,397,0.0,248.94,True,TYPE 2,False,False,False
978,186,57,20260814,2026-08-14 10:36:25.405070438,2026-08-14 11:51:25.405070438,6.2,84.1,26.408,20.07,75,2.0,528.16,True,CCS2,False,False,False
979,186,78,20260828,2026-08-28 10:54:30.377697982,2026-08-28 11:44:30.377697982,11.2,73.7,20.45,24.64,50,3.0,449.9,True,CCS2,False,False,False
980,187,88,20260827,2026-08-27 14:24:56.316977195,2026-08-27 15:25:56.316977195,15.5,80.6,52.807,50.44,61,2.0,1161.75,True,CCS2,False,False,False
981,187,67,20260901,2026-09-01 11:55:48.424992190,2026-09-01 13:21:48.424992190,5.0,80.3,62.706,41.12,86,7.0,1254.12,True,CCS2,False,False,False
982,188,80,20260630,2026-06-30 13:04:35.817151721,2026-06-30 15:07:35.817151721,31.8,88.3,14.382,6.79,123,9.0,172.58,True,TYPE 2,False,False,False
983,190,20,20260605,2026-06-05 08:53:24.558299405,2026-06-05 09:29:24.558299405,29.4,84.4,26.766,44.16,36,4.0,562.09,True,CCS2,False,False,False
984,192,148,20260409,2026-04-09 16:30:22.460191962,2026-04-09 17:00:22.460191962,17.8,81.7,17.558,38.53,30,9.0,328.33,True,CCS2,False,False,False
985,192,60,20260417,2026-04-17 15:54:08.790655006,2026-04-17 16:49:08.790655006,5.0,82.2,21.39,24.15,55,12.0,427.8,True,CCS2,False,False,False
986,192,60,20260422,2026-04-22 13:21:22.761009811,2026-04-22 14:12:22.761009811,21.8,83.1,17.071,20.0,51,17.0,375.56,True,CCS2,False,False,False
987,192,76,20260516,2026-05-16 09:52:44.554020040,2026-05-16 10:15:44.554020040,18.7,71.3,14.847,44.05,23,14.0,296.94,True,CCS2,False,False,False
988,192,34,20260526,2026-05-26 15:18:03.094099415,2026-05-26 23:22:03.094099415,5.0,96.7,26.686,2.97,484,10.0,322.9,True,TYPE 2,False,False,False
989,192,180,20260530,2026-05-30 12:42:17.561308281,2026-05-30 13:07:17.561308281,23.8,81.4,16.413,43.19,25,18.0,328.26,True,CCS2,False,False,False
990,192,34,20260606,2026-06-06 07:43:36.118307485,2026-06-06 15:25:36.118307485,5.0,96.7,25.611,3.1,462,18.0,281.72,True,TYPE 2,False,False,False
991,192,76,20260618,2026-06-18 15:46:51.030997535,2026-06-18 16:09:51.030997535,19.0,72.5,15.79,40.59,23,10.0,315.8,True,CCS2,False,False,False
992,192,180,20260707,2026-07-07 10:42:08.574661659,2026-07-07 11:18:08.574661659,5.0,75.1,19.996,34.57,36,19.0,399.92,True,CCS2,False,False,False
993,192,14,20260806,2026-08-06 14:59:11.913637816,2026-08-06 17:46:11.913637816,17.9,88.4,19.454,6.75,167,10.0,235.39,True,TYPE 2,False,False,False
994,192,14,20260816,2026-08-16 09:07:36.266231590,2026-08-16 11:53:36.266231590,23.9,91.2,19.048,6.53,166,15.0,209.53,True,TYPE 2,False,False,False
995,193,35,20260402,2026-04-02 07:58:46.155579583,2026-04-02 08:47:46.155579583,11.1,82.2,35.428,41.61,49,7.0,818.39,True,CCS2,False,False,False
996,193,86,20260416,2026-04-16 14:39:31.910856745,2026-04-16 15:32:31.910856745,7.4,76.8,34.479,38.05,53,9.0,758.54,True,CCS2,False,False,False
997,193,97,20260424,2026-04-24 15:44:24.931428422,2026-04-24 16:21:24.931428422,25.5,80.5,27.734,46.53,37,3.0,610.15,True,CCS2,False,False,False
998,193,29,20260511,2026-05-11 15:24:41.160884834,2026-05-12 05:17:41.160884834,5.0,96.3,46.29,2.97,833,4.0,509.19,True,TYPE 2,False,False,False
999,193,117,20260524,2026-05-24 18:48:54.289170431,2026-05-24 19:41:54.289170431,10.0,79.3,33.31,37.9,53,9.0,649.55,True,CCS2,False,False,False
1000,193,117,20260529,2026-05-29 13:10:59.528007023,2026-05-29 13:46:59.528007023,23.8,71.2,23.12,37.78,36,8.0,450.84,True,CCS2,False,False,False
1001,193,165,20260530,2026-05-30 23:12:46.166230472,2026-05-31 12:33:46.166230472,5.0,94.3,42.593,3.03,801,3.0,553.71,True,TYPE 2,False,False,False
1002,193,113,20260602,2026-06-02 12:10:22.124827846,2026-06-02 12:48:22.124827846,5.0,73.6,34.293,52.4,38,1.0,379.48,True,CCS2,False,False,True
1003,193,147,20260707,2026-07-07 10:43:46.711497778,2026-07-07 11:19:46.711497778,18.0,72.5,26.503,43.09,36,4.0,450.55,True,CCS2,False,False,False
1004,193,147,20260718,2026-07-18 11:42:16.695598839,2026-07-18 12:34:16.695598839,14.6,79.3,30.68,35.34,52,8.0,521.56,True,CCS2,False,False,False
1005,193,138,20260720,2026-07-20 15:35:04.005370290,2026-07-20 16:16:04.005370290,20.2,79.0,29.232,41.3,41,2.0,628.49,True,CCS2,False,False,False
1006,193,36,20260731,2026-08-01 03:37:13.123575875,2026-08-01 16:16:13.123575875,5.0,93.5,43.843,3.16,759,1.0,530.5,True,TYPE 2,False,False,False
1007,193,147,20260805,2026-08-05 09:22:30.988004662,2026-08-05 10:17:30.988004662,10.1,78.2,32.871,35.5,55,1.0,558.81,True,CCS2,False,False,False
1008,193,117,20260812,2026-08-12 10:22:10.855505374,2026-08-12 11:11:10.855505374,7.3,81.7,36.466,44.0,49,3.0,711.09,True,CCS2,False,False,False
1009,193,113,20260910,2026-09-10 11:19:36.506091395,2026-09-10 12:02:36.506091395,5.0,81.3,36.549,52.21,43,9.0,840.63,True,CCS2,False,True,False
1010,193,157,20260918,2026-09-18 19:28:15.209920271,2026-09-18 20:14:15.209920271,5.3,70.8,31.622,40.85,46,7.0,758.93,True,CCS2,False,False,False
1011,196,60,20260805,2026-08-05 10:28:08.904505416,2026-08-05 11:08:08.904505416,28.5,73.3,15.156,23.46,40,13.0,303.12,True,CCS2,False,False,False
1012,196,14,20260827,2026-08-27 13:54:20.126373668,2026-08-27 22:03:20.126373668,8.0,93.5,27.443,3.16,489,16.0,332.06,True,TYPE 2,False,False,False
1013,197,46,20260718,2026-07-18 08:16:03.602730430,2026-07-18 09:00:03.602730430,26.3,82.3,18.75,25.57,44,14.0,375.0,True,CCS2,False,False,False
1014,197,151,20260722,2026-07-22 13:24:46.665319954,2026-07-22 14:26:46.665319954,5.0,73.7,22.109,21.7,62,10.0,375.85,True,CCS2,False,False,False
1015,197,127,20260804,2026-08-04 14:22:53.368336922,2026-08-04 15:21:53.368336922,5.0,76.9,23.358,23.27,59,19.0,455.48,True,CCS2,False,False,False
1016,197,151,20260827,2026-08-27 14:55:21.795212503,2026-08-27 15:52:21.795212503,5.0,79.1,24.701,24.66,57,14.0,419.92,True,CCS2,False,False,False
1017,197,1,20260901,2026-09-01 14:44:41.154535271,2026-09-01 15:40:41.154535271,13.8,81.1,21.953,22.44,56,17.0,461.01,True,CCS2,False,False,False
1018,199,79,20260704,2026-07-04 19:43:47.953493552,2026-07-04 20:27:47.953493552,24.1,78.1,17.131,23.42,44,7.0,414.57,True,CCS2,False,False,False
1019,200,69,20260425,2026-04-25 08:42:54.861927562,2026-04-25 09:24:54.861927562,26.4,75.8,23.674,34.95,42,0.0,473.48,True,CCS2,False,False,False
1020,200,176,20260523,2026-05-23 09:26:05.291616579,2026-05-23 10:08:05.291616579,25.3,81.8,26.988,40.13,42,0.0,512.77,True,CCS2,False,False,False
1021,200,106,20260719,2026-07-19 09:36:10.689076308,2026-07-19 14:10:10.689076308,20.4,89.7,34.246,6.95,274,8.0,428.08,True,TYPE 2,False,False,False
1022,200,134,20260725,2026-07-25 10:44:51.359108092,2026-07-25 16:00:51.359108092,14.0,93.6,38.932,6.85,316,3.0,492.49,True,TYPE 2,False,False,False
1023,200,115,20260816,2026-08-16 08:05:41.209317431,2026-08-16 08:47:41.209317431,10.5,70.1,29.384,40.67,42,6.0,675.83,True,CCS2,False,False,False
1024,200,115,20260907,2026-09-07 12:53:35.053747094,2026-09-07 13:29:35.053747094,22.2,77.1,27.212,43.73,36,5.0,688.46,True,CCS2,False,False,False
1025,201,56,20260329,2026-03-29 13:29:13.486650405,2026-03-29 18:33:13.486650405,27.0,93.2,18.01,3.16,304,1.0,180.1,True,TYPE 2,False,False,False
1026,201,94,20260416,2026-04-16 09:51:35.303371863,2026-04-16 10:34:35.303371863,17.3,72.2,14.403,20.07,43,2.0,316.87,True,CCS2,False,False,False
1027,201,134,20260419,2026-04-19 15:21:28.726928402,2026-04-19 18:19:28.726928402,5.0,87.4,22.385,6.76,178,4.0,257.43,True,TYPE 2,False,False,False
1028,201,134,20260422,2026-04-22 10:59:56.539528336,2026-04-22 13:38:56.539528336,25.4,96.9,18.353,6.68,159,0.0,211.06,True,TYPE 2,False,False,False
1029,201,115,20260430,2026-04-30 13:54:50.569036274,2026-04-30 14:45:50.569036274,14.7,82.3,18.062,21.4,51,9.0,415.43,True,CCS2,False,True,False
1030,201,69,20260507,2026-05-07 13:58:24.271177027,2026-05-07 14:41:24.271177027,27.4,78.0,12.819,18.61,43,9.0,256.38,True,CCS2,False,True,False
1031,201,166,20260527,2026-05-27 07:56:44.533183920,2026-05-27 10:13:44.533183920,27.5,93.1,16.823,6.98,137,9.0,218.7,True,TYPE 2,False,True,False
1032,201,94,20260713,2026-07-13 10:17:03.078854689,2026-07-13 10:58:03.078854689,27.4,83.6,15.18,22.41,41,2.0,367.36,True,CCS2,False,False,False
1033,201,132,20260718,2026-07-18 09:07:07.748936133,2026-07-18 09:59:07.748936133,9.5,80.3,18.305,20.41,52,6.0,356.95,True,CCS2,False,False,False
1034,201,78,20260807,2026-08-07 12:33:44.878722339,2026-08-07 13:26:44.878722339,21.7,81.1,15.894,17.41,53,9.0,384.63,True,CCS2,False,False,False
1035,201,132,20260813,2026-08-13 09:23:31.031601478,2026-08-13 10:14:31.031601478,8.1,74.4,16.962,20.78,51,5.0,330.76,True,CCS2,False,False,False
1036,201,166,20260829,2026-08-29 10:52:42.178561724,2026-08-29 13:57:42.178561724,5.0,91.4,21.907,6.83,185,3.0,284.79,True,TYPE 2,False,False,False
1037,204,181,20260503,2026-05-03 09:41:19.634745749,2026-05-03 13:28:19.634745749,5.9,88.2,27.265,6.68,227,9.0,286.28,True,TYPE 2,False,True,False
1038,204,50,20260504,2026-05-04 10:15:34.918298057,2026-05-04 11:20:34.918298057,7.7,81.5,23.678,21.46,65,11.0,473.56,True,CCS2,False,False,False
1039,204,19,20260505,2026-05-05 08:44:46.815270132,2026-05-05 09:35:46.815270132,22.0,76.1,18.104,20.79,51,15.0,380.18,True,CCS2,False,False,False
1040,204,121,20260512,2026-05-12 12:28:41.720357437,2026-05-12 16:20:41.720357437,5.0,88.3,27.446,6.61,232,13.0,317.0,True,TYPE 2,False,False,False
1041,204,38,20260522,2026-05-22 10:10:26.249649726,2026-05-22 10:58:26.249649726,11.9,77.6,20.837,25.63,48,9.0,437.58,True,CCS2,False,False,False
1042,204,181,20260527,2026-05-27 13:50:49.966850418,2026-05-27 16:44:49.966850418,27.9,89.4,19.736,6.57,174,16.0,227.95,True,TYPE 2,False,False,False
1043,204,28,20260527,2026-05-27 23:03:15.079111738,2026-05-28 02:46:15.079111738,6.8,88.9,27.639,6.78,223,12.0,304.03,True,TYPE 2,False,False,False
1044,204,102,20260607,2026-06-07 15:16:15.681442477,2026-06-07 16:00:15.681442477,26.6,75.3,15.504,22.68,44,18.0,392.25,True,CCS2,False,False,False
1045,204,151,20260609,2026-06-09 09:13:08.866349346,2026-06-09 09:54:08.866349346,19.9,75.0,18.69,26.89,41,9.0,317.73,True,CCS2,False,False,False
1046,204,50,20260610,2026-06-10 11:50:51.757635740,2026-06-10 12:37:51.757635740,23.5,78.9,17.675,23.98,47,17.0,388.85,True,CCS2,False,False,False
1047,204,50,20260614,2026-06-14 09:56:00.921451233,2026-06-14 10:55:00.921451233,15.0,84.2,22.576,22.38,59,8.0,451.52,True,CCS2,False,False,False
1048,204,10,20260615,2026-06-15 12:19:54.763337936,2026-06-15 13:03:54.763337936,28.0,82.9,18.114,25.26,44,17.0,418.43,True,CCS2,False,False,False
1049,204,1,20260625,2026-06-25 14:31:02.174660940,2026-06-25 15:15:02.174660940,14.1,70.3,18.926,26.05,44,16.0,437.19,True,CCS2,False,False,False
1050,204,121,20260626,2026-06-26 10:23:53.384438740,2026-06-26 13:34:53.384438740,15.9,88.4,23.659,6.96,191,13.0,248.42,True,TYPE 2,False,False,False
1051,204,102,20260701,2026-07-01 09:54:06.622825825,2026-07-01 10:41:06.622825825,22.8,80.9,19.152,23.48,47,17.0,484.55,True,CCS2,False,False,False
1052,204,181,20260706,2026-07-06 11:24:04.326314697,2026-07-06 15:33:04.326314697,6.2,97.9,29.646,6.72,249,14.0,342.41,True,TYPE 2,False,False,False
1053,204,73,20260710,2026-07-10 08:31:16.286542495,2026-07-10 11:51:16.286542495,20.2,92.8,23.138,6.61,200,19.0,231.38,True,TYPE 2,False,False,False
1054,204,127,20260714,2026-07-14 11:56:50.442494957,2026-07-14 12:50:50.442494957,5.0,73.6,23.258,24.1,54,17.0,453.53,True,CCS2,False,False,False
1055,204,167,20260716,2026-07-16 13:37:28.650449583,2026-07-16 16:42:28.650449583,20.8,86.0,21.528,6.53,185,18.0,279.86,True,TYPE 2,False,False,False
1056,204,73,20260719,2026-07-19 10:01:55.846161051,2026-07-19 13:39:55.846161051,13.1,93.7,26.649,6.83,218,12.0,293.14,True,TYPE 2,False,False,False
1057,204,151,20260813,2026-08-13 10:42:07.842150345,2026-08-13 11:20:07.842150345,24.3,73.3,16.687,25.31,38,12.0,312.05,True,CCS2,False,False,False
1058,204,167,20260813,2026-08-13 15:22:39.759546612,2026-08-13 18:23:39.759546612,22.1,87.9,21.309,6.65,181,12.0,277.02,True,TYPE 2,False,False,False
1059,204,167,20260816,2026-08-16 08:40:14.156773431,2026-08-16 12:45:14.156773431,5.9,95.3,28.73,6.65,245,13.0,373.49,True,TYPE 2,False,False,False
1060,204,143,20260828,2026-08-28 11:43:37.158546192,2026-08-28 12:47:37.158546192,5.0,84.4,25.472,23.48,64,12.0,602.41,True,CCS2,False,False,False
1061,204,38,20260909,2026-09-09 08:24:03.504908229,2026-09-09 09:31:03.504908229,5.0,78.3,23.49,20.25,67,12.0,493.29,True,CCS2,False,False,False
1062,204,38,20260912,2026-09-12 11:02:13.464880447,2026-09-12 11:38:13.464880447,28.8,71.9,14.567,22.53,36,10.0,336.5,True,CCS2,False,False,False
1063,205,133,20260402,2026-04-02 08:46:18.064860040,2026-04-02 09:38:18.064860040,5.5,74.2,18.521,20.25,52,4.0,398.2,True,CCS2,False,False,False
1064,205,18,20260402,2026-04-02 17:41:54.982548319,2026-04-02 18:37:54.982548319,12.1,76.5,16.465,18.13,56,3.0,345.76,True,CCS2,False,False,False
